data,id_cliente,tag_anterior,tag,motivo,quem_marcou
2026-08-22,C0000340,S260817-M2-LOC-ND-L3,S260817-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-22,C0000373,S260817-M3-LOC-ND-L3,S260817-M3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-22,C0000396,S260817-M3-LOC-ND-L3,S260817-M3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-22,C0000014,S260819-A3-LOC-ND-L0,S260819-A3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-22,C0000076,S260819-A3-LOC-ND-L0,S260819-A3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-22,C0000131,S260819-A1-LOC-ND-L0,S260819-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-22,C0000220,S260819-M1-LOC-ND-L0,S260819-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-22,C0000258,S260819-M3-LOC-ND-L0,S260819-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-22,C0000277,S260819-M1-LOC-ND-L0,S260819-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-22,C0000320,S260819-A2-LOC-ND-L0,S260819-A2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-22,C0000363,S260819-A1-LOC-ND-L0,S260819-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-22,C0000018,S260821-B2-LOC-ND-L0,S260821-B2-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000033,S260821-M3-LOC-ND-L0,S260821-M3-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000035,S260821-M3-LOC-ND-L0,S260821-M3-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000044,S260821-B1-LOC-ND-L0,S260821-B1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000047,S260821-M2-LOC-ND-L0,S260821-M2-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-08-22,C0000053,S260821-B1-LOC-ND-L0,S260821-B1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000059,S260821-B1-LOC-ND-L0,S260821-B1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000121,S260821-M1-LOC-ND-L0,S260821-M1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000146,S260821-B1-LOC-ND-L0,S260821-B1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000212,S260821-A2-LOC-ND-L0,S260821-A2-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-08-22,C0000212,S260821-A2-CPA-WA-T1,S260821-A2-COL-WA,acordo ativo (colchão),Sist. acordos
2026-08-22,C0000236,S260821-A1-LOC-ND-L0,S260821-A1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000298,S260821-M3-LOC-ND-L0,S260821-M3-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000306,S260821-A1-LOC-ND-L0,S260821-A1-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-08-22,C0000322,S260821-M2-LOC-ND-L0,S260821-M2-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-22,C0000352,S260821-A2-LOC-ND-L0,S260821-A2-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-08-22,C0000352,S260821-A2-CPA-WA-T1,S260821-A2-COL-WA,acordo ativo (colchão),Sist. acordos
2026-08-23,C0000004,,S260823-B2-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-23,C0000008,,S260823-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-23,C0000010,,S260823-A3-LOC-ND-L0,entrada na esteira; enriquecimento completo + localizador,Planejamento
2026-08-23,C0000024,,S260823-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-23,C0000102,,S260823-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-23,C0000168,,S260823-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-23,C0000175,,S260823-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-23,C0000186,,S260823-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-23,C0000215,,S260823-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-23,C0000259,,S260823-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-23,C0000296,,S260823-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-23,C0000344,,S260823-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-23,C0000345,,S260823-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-23,C0000022,S260806-B1-NCP-ND-G1,S260806-B1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000119,S260806-M2-NCP-ND-G1,S260806-M2-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000163,S260806-M1-PRE-AV-D-1,S260806-M1-COL-AV,acordo ativo (colchão),Sist. acordos
2026-08-23,C0000200,S260806-M1-NCP-ND-G1,S260806-M1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000218,S260806-B1-NCP-ND-G1,S260806-B1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000227,S260806-B3-NCP-ND-G1,S260806-B3-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000234,S260806-A1-NCP-ND-G1,S260806-A1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000287,S260806-B2-NCP-ND-G1,S260806-B2-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000288,S260806-M2-NCP-ND-G1,S260806-M2-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000331,S260806-B2-NCP-ND-G1,S260806-B2-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000350,S260806-B3-NCP-ND-G1,S260806-B3-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-23,C0000015,S260808-M2-PRE-RC-D-3,S260808-M2-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-08-23,C0000386,S260812-M1-COL-RC,S260812-M1-PRE-RC-D-3,parcela a vencer,Sist. acordos
2026-08-23,C0000268,S260814-A1-PRE-RC-D-3,S260814-A1-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-08-23,C0000034,S260815-A1-LOC-ND-L3,S260815-A1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-23,C0000040,S260815-B1-LOC-ND-L7,S260815-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-23,C0000068,S260815-M2-LOC-ND-L7,S260815-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-23,C0000078,S260815-B2-LOC-ND-L5,S260815-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-23,C0000133,S260815-M2-LOC-ND-L7,S260815-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-23,C0000152,S260815-M3-COL-RC,S260815-M3-PRE-RC-D-3,parcela a vencer,Sist. acordos
2026-08-23,C0000153,S260815-M2-LOC-ND-L7,S260815-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-23,C0000196,S260815-B2-LOC-ND-L7,S260815-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-23,C0000270,S260815-B1-LOC-ND-L7,S260815-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-23,C0000362,S260815-A2-LOC-ND-L7,S260815-A2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000093,,S260824-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-24,C0000100,,S260824-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-24,C0000141,,S260824-A3-LOC-ND-L0,entrada na esteira; enriquecimento completo + localizador,Planejamento
2026-08-24,C0000165,,S260824-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-24,C0000209,,S260824-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-24,C0000214,,S260824-A2-LOC-ND-L0,entrada na esteira; enriquecimento completo + novos telefones,Planejamento
2026-08-24,C0000297,,S260824-A3-LOC-ND-L0,entrada na esteira; enriquecimento completo + localizador,Planejamento
2026-08-24,C0000392,,S260824-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-24,C0000082,S260803-B2-NCP-ND-G2,S260803-B2-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-24,C0000082,S260803-B2-CPA-DC-T1,S260803-B2-COL-DC,acordo ativo (colchão),Sist. acordos
2026-08-24,C0000096,S260803-M2-CPB-RC-T3,S260803-M2-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-24,C0000096,S260803-M2-CPA-DC-T1,S260803-M2-COL-DC,acordo ativo (colchão),Sist. acordos
2026-08-24,C0000156,S260803-M3-NCP-ND-G2,S260803-M3-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-24,C0000156,S260803-M3-CPA-AV-T1,S260803-M3-COL-AV,acordo ativo (colchão),Sist. acordos
2026-08-24,C0000300,S260803-M1-CPA-RC-T1,S260803-M1-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-24,C0000347,S260803-M1-CPA-DC-T1,S260803-M1-CPB-DC-T1,sem resposta na ação de negociação → CPC B,Discador
2026-08-24,C0000355,S260803-B2-CPA-RC-T1,S260803-B2-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-24,C0000150,S260804-B2-CPB-EM-T1,S260804-B2-CPB-EM-T2,2ª tentativa no canal sem resposta,E-mail
2026-08-24,C0000201,S260804-M3-CPB-AV-T3,S260804-M3-CPB-DC-T1,rotação de canal para Discador,Discador
2026-08-24,C0000250,S260804-M1-CPB-AV-T3,S260804-M1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-24,C0000181,S260805-B2-NCP-ND-G2,S260805-B2-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-24,C0000283,S260805-B2-CPB-DC-T2,S260805-B2-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-08-24,C0000026,S260806-B1-CPB-DC-T2,S260806-B1-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-08-24,C0000061,S260806-B1-CPB-DC-T2,S260806-B1-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-08-24,C0000067,S260806-M1-CPB-SM-T2,S260806-M1-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-08-24,C0000103,S260806-A1-CPB-DC-T2,S260806-A1-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-08-24,C0000137,S260806-A1-CPB-SM-T2,S260806-A1-CPB-SM-T3,3ª tentativa no canal sem resposta,SMS
2026-08-24,C0000216,S260806-A1-CPB-WA-T3,S260806-A1-CPB-RC-T1,rotação de canal para RCS,RCS
2026-08-24,C0000261,S260806-M1-CPB-RC-T2,S260806-M1-CPB-RC-T3,3ª tentativa no canal sem resposta,RCS
2026-08-24,C0000333,S260806-A2-CPA-RC-T1,S260806-A2-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-24,C0000063,S260807-B1-NCP-ND-G1,S260807-B1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000069,S260807-M2-NCP-ND-G1,S260807-M2-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000092,S260807-A1-NCP-ND-G1,S260807-A1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000113,S260807-M2-NCP-ND-G1,S260807-M2-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000144,S260807-M1-NCP-ND-G1,S260807-M1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000166,S260807-M2-CPB-RC-T1,S260807-M2-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-24,C0000202,S260807-M1-CPB-SM-T1,S260807-M1-CPB-SM-T2,2ª tentativa no canal sem resposta,SMS
2026-08-24,C0000225,S260807-A1-NCP-ND-G1,S260807-A1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000239,S260807-B3-NCP-ND-G1,S260807-B3-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000241,S260807-M3-NCP-ND-G1,S260807-M3-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000266,S260807-A1-NCP-ND-G1,S260807-A1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000357,S260807-M1-NCP-ND-G1,S260807-M1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000364,S260807-A1-NCP-ND-G1,S260807-A1-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-24,C0000015,S260808-M2-PRE-RC-D-2,S260808-M2-COL-RC,acordo ativo (colchão),Sist. acordos
2026-08-24,C0000189,S260808-B2-CPB-RC-T1,S260808-B2-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-24,C0000070,S260809-M1-CPB-AV-T1,S260809-M1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-08-24,C0000210,S260809-M3-CPB-AV-T3,S260809-M3-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-24,C0000233,S260809-M2-CPB-RC-T1,S260809-M2-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-24,C0000295,S260809-M1-CPB-RC-T1,S260809-M1-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-24,C0000337,S260809-B3-COL-RC,S260809-B3-LIQ-RC,acordo quitado,Sist. acordos
2026-08-24,C0000107,S260810-M1-CPB-AV-T1,S260810-M1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-08-24,C0000050,S260811-A1-CPA-RC-T1,S260811-A1-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-24,C0000281,S260811-M2-CPA-RC-T1,S260811-M2-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-24,C0000384,S260811-B2-NCP-ND-G1,S260811-B2-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-24,C0000106,S260812-B3-CPA-WA-T1,S260812-B3-CPB-WA-T1,sem resposta na ação de negociação → CPC B,WhatsApp
2026-08-24,C0000112,S260812-A2-CPB-RC-T1,S260812-A2-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-24,C0000386,S260812-M1-PRE-RC-D-3,S260812-M1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-08-24,C0000397,S260812-M2-CPB-RC-T3,S260812-M2-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-08-24,C0000016,S260813-M1-CPA-WA-T1,S260813-M1-CPB-WA-T1,sem resposta na ação de negociação → CPC B,WhatsApp
2026-08-24,C0000115,S260813-A3-NCP-ND-G1,S260813-A3-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-24,C0000232,S260813-A3-CPB-AV-T2,S260813-A3-CPB-AV-T3,3ª tentativa no canal sem resposta,Agente virtual
2026-08-24,C0000319,S260813-M1-CPA-WA-T1,S260813-M1-CPB-WA-T1,sem resposta na ação de negociação → CPC B,WhatsApp
2026-08-24,C0000398,S260813-B1-CPB-DC-T2,S260813-B1-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-08-24,C0000268,S260814-A1-PRE-RC-D-2,S260814-A1-PRE-RC-D-1,parcela a vencer,Sist. acordos
2026-08-24,C0000342,S260814-M2-CPB-RC-T2,S260814-M2-CPB-RC-T3,3ª tentativa no canal sem resposta,RCS
2026-08-24,C0000360,S260814-M2-CPB-DC-T1,S260814-M2-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-08-24,C0000152,S260815-M3-PRE-RC-D-3,S260815-M3-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-08-24,C0000385,S260815-A1-COL-DC,S260815-A1-PRE-DC-D-3,parcela a vencer,Sist. acordos
2026-08-24,C0000099,S260816-M1-LOC-ND-L5,S260816-M1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000104,S260816-B1-LOC-ND-L5,S260816-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000108,S260816-B1-CPA-AV-T1,S260816-B1-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-08-24,C0000164,S260816-B2-LOC-ND-L5,S260816-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000223,S260816-M1-LOC-ND-L5,S260816-M1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000304,S260816-M3-LOC-ND-L5,S260816-M3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000316,S260816-B2-LOC-ND-L5,S260816-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000327,S260816-B1-LOC-ND-L5,S260816-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000329,S260816-B1-LOC-ND-L5,S260816-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000332,S260816-B3-LOC-ND-L3,S260816-B3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000358,S260816-B3-LOC-ND-L3,S260816-B3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000393,S260816-M1-CPB-RC-T1,S260816-M1-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-24,C0000394,S260816-M3-LOC-ND-L5,S260816-M3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-24,C0000006,S260817-A2-LOC-ND-L5,S260817-A2-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-24,C0000031,S260817-A1-LOC-ND-L5,S260817-A1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-24,C0000051,S260817-A3-LOC-ND-L5,S260817-A3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-24,C0000056,S260817-A1-LOC-ND-L5,S260817-A1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-24,C0000058,S260817-A1-LOC-ND-L5,S260817-A1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-24,C0000065,S260817-A2-LOC-ND-L5,S260817-A2-CPA-SM-T1,contato no SMS → CPC A,SMS
2026-08-24,C0000065,S260817-A2-CPA-SM-T1,S260817-A2-COL-SM,acordo ativo (colchão),Sist. acordos
2026-08-24,C0000114,S260817-M1-LOC-ND-L5,S260817-M1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-24,C0000211,S260817-A1-LOC-ND-L5,S260817-A1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-24,C0000219,S260817-M1-LOC-ND-L5,S260817-M1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-24,C0000246,S260817-M2-LOC-ND-L5,S260817-M2-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-24,C0000278,S260817-M3-LOC-ND-L5,S260817-M3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-24,C0000334,S260817-B1-LOC-ND-L5,S260817-B1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-24,C0000340,S260817-M2-LOC-ND-L5,S260817-M2-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-24,C0000373,S260817-M3-LOC-ND-L5,S260817-M3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-24,C0000396,S260817-M3-LOC-ND-L5,S260817-M3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-24,C0000132,S260818-A2-CPA-RC-T1,S260818-A2-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-24,C0000149,S260818-M2-CPA-RC-T1,S260818-M2-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-24,C0000014,S260819-A3-LOC-ND-L3,S260819-A3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-24,C0000076,S260819-A3-LOC-ND-L3,S260819-A3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-24,C0000131,S260819-A1-LOC-ND-L3,S260819-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-24,C0000220,S260819-M1-LOC-ND-L3,S260819-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-24,C0000258,S260819-M3-LOC-ND-L3,S260819-M3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-24,C0000277,S260819-M1-LOC-ND-L3,S260819-M1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-24,C0000277,S260819-M1-CPA-AV-T1,S260819-M1-COL-AV,acordo ativo (colchão),Sist. acordos
2026-08-24,C0000320,S260819-A2-LOC-ND-L3,S260819-A2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-24,C0000363,S260819-A1-LOC-ND-L3,S260819-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-24,C0000143,S260820-B2-CPA-WA-T1,S260820-B2-CPB-WA-T1,sem resposta na ação de negociação → CPC B,WhatsApp
2026-08-24,C0000018,S260821-B2-LOC-ND-L1,S260821-B2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000033,S260821-M3-LOC-ND-L1,S260821-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000035,S260821-M3-LOC-ND-L1,S260821-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000044,S260821-B1-LOC-ND-L1,S260821-B1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-24,C0000047,S260821-M2-CPA-WA-T1,S260821-M2-CPB-WA-T1,sem resposta na ação de negociação → CPC B,WhatsApp
2026-08-24,C0000053,S260821-B1-LOC-ND-L1,S260821-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000059,S260821-B1-LOC-ND-L1,S260821-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000121,S260821-M1-LOC-ND-L1,S260821-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000146,S260821-B1-LOC-ND-L1,S260821-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000236,S260821-A1-LOC-ND-L1,S260821-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000298,S260821-M3-LOC-ND-L1,S260821-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000306,S260821-A1-CPA-WA-T1,S260821-A1-CPB-WA-T1,sem resposta na ação de negociação → CPC B,WhatsApp
2026-08-24,C0000307,S260821-B1-LOC-ND-L0,S260821-B1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-24,C0000307,S260821-B1-CPA-RC-T1,S260821-B1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-08-24,C0000322,S260821-M2-LOC-ND-L1,S260821-M2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-24,C0000093,S260824-M3-LOC-ND-L0,S260824-M3-BLQ-ND,bloqueado: opt-out geral,Planejamento
2026-08-25,C0000000,,S260825-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-25,C0000074,,S260825-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-25,C0000079,,S260825-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-25,C0000229,,S260825-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-25,C0000240,,S260825-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-08-25,C0000243,,S260825-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-08-25,C0000326,,S260825-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-25,C0000365,,S260825-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-08-25,C0000368,,S260825-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-25,C0000351,S260804-M3-NCP-ND-G2,S260804-M3-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-25,C0000002,S260805-B1-COL-WA,S260805-B1-PRE-WA-D-3,parcela a vencer,Sist. acordos
2026-08-25,C0000350,S260806-B3-NCP-ND-G2,S260806-B3-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-25,C0000097,S260808-B3-NCP-ND-G1,S260808-B3-NCP-ND-G2,2º ciclo de giro,Automático
2026-08-25,C0000101,S260808-B1-NCP-ND-G1,S260808-B1-NCP-ND-G2,2º ciclo de giro,Automático
